,Provincias,Edad (3 grupos de edad),Españoles/Extranjeros,Sexo,Año,Total
2323,43,0-15 años,Españoles,Hombres,2020,57689.0
2324,43,0-15 años,Españoles,Hombres,2019,58183.0
2325,43,0-15 años,Españoles,Mujeres,2021,53276.0
2326,43,0-15 años,Españoles,Mujeres,2020,53973.0
2327,43,0-15 años,Españoles,Mujeres,2019,54461.0
2328,43,0-15 años,Extranjeros,Hombres,2021,12254.0
2329,43,0-15 años,Extranjeros,Hombres,2020,12450.0
2330,43,0-15 años,Extranjeros,Hombres,2019,11879.0
2331,43,0-15 años,Extranjeros,Mujeres,2021,11808.0
2332,43,0-15 años,Extranjeros,Mujeres,2020,11799.0
2333,43,0-15 años,Extranjeros,Mujeres,2019,11349.0
2334,43,0-15 años,% Extranjeros,Hombres,2021,17.7
2335,43,0-15 años,% Extranjeros,Hombres,2020,17.75
2336,43,0-15 años,% Extranjeros,Hombres,2019,16.95
2337,43,0-15 años,% Extranjeros,Mujeres,2021,18.14
2338,43,0-15 años,% Extranjeros,Mujeres,2020,17.94
2339,43,0-15 años,% Extranjeros,Mujeres,2019,17.25
2340,43,16-64 años,Españoles,Hombres,2021,215246.0
2341,43,16-64 años,Españoles,Hombres,2020,213433.0
2342,43,16-64 años,Españoles,Hombres,2019,212518.0
2343,43,16-64 años,Españoles,Mujeres,2021,209209.0
2344,43,16-64 años,Españoles,Mujeres,2020,207450.0
2345,43,16-64 años,Españoles,Mujeres,2019,206995.0
2346,43,16-64 años,Extranjeros,Hombres,2021,54885.0
2347,43,16-64 años,Extranjeros,Hombres,2020,54707.0
2348,43,16-64 años,Extranjeros,Hombres,2019,50390.0
2349,43,16-64 años,Extranjeros,Mujeres,2021,50084.0
2350,43,16-64 años,Extranjeros,Mujeres,2020,49851.0
2351,43,16-64 años,Extranjeros,Mujeres,2019,46955.0
2352,43,16-64 años,% Extranjeros,Hombres,2021,20.32
2353,43,16-64 años,% Extranjeros,Hombres,2020,20.4
2354,43,16-64 años,% Extranjeros,Hombres,2019,19.17
2355,43,16-64 años,% Extranjeros,Mujeres,2021,19.32
2356,43,16-64 años,% Extranjeros,Mujeres,2020,19.37
2357,43,16-64 años,% Extranjeros,Mujeres,2019,18.49
2358,43,65 y más,Españoles,Hombres,2021,67304.0
2359,43,65 y más,Españoles,Hombres,2020,66098.0
2360,43,65 y más,Españoles,Hombres,2019,64911.0
2361,43,65 y más,Españoles,Mujeres,2021,82819.0
2362,43,65 y más,Españoles,Mujeres,2020,81336.0
2363,43,65 y más,Españoles,Mujeres,2019,79828.0
2364,43,65 y más,Extranjeros,Hombres,2021,3997.0
2365,43,65 y más,Extranjeros,Hombres,2020,3765.0
2366,43,65 y más,Extranjeros,Hombres,2019,3377.0
2367,43,65 y más,Extranjeros,Mujeres,2021,4457.0
2368,43,65 y más,Extranjeros,Mujeres,2020,4221.0
2369,43,65 y más,Extranjeros,Mujeres,2019,3818.0
2370,43,65 y más,% Extranjeros,Hombres,2021,5.61
2371,43,65 y más,% Extranjeros,Hombres,2020,5.39
2372,43,65 y más,% Extranjeros,Hombres,2019,4.95
2373,43,65 y más,% Extranjeros,Mujeres,2021,5.11
2374,43,65 y más,% Extranjeros,Mujeres,2020,4.93
2375,43,65 y más,% Extranjeros,Mujeres,2019,4.56
2376,44,0-15 años,Españoles,Hombres,2021,7921.0
2377,44,0-15 años,Españoles,Hombres,2020,7966.0
2378,44,0-15 años,Españoles,Hombres,2019,8064.0
2379,44,0-15 años,Españoles,Mujeres,2021,7608.0
2380,44,0-15 años,Españoles,Mujeres,2020,7628.0
2381,44,0-15 años,Españoles,Mujeres,2019,7705.0
2382,44,0-15 años,Extranjeros,Hombres,2021,1503.0
2383,44,0-15 años,Extranjeros,Hombres,2020,1473.0
2384,44,0-15 años,Extranjeros,Hombres,2019,1397.0
2385,44,0-15 años,Extranjeros,Mujeres,2021,1483.0
2386,44,0-15 años,Extranjeros,Mujeres,2020,1433.0
2387,44,0-15 años,Extranjeros,Mujeres,2019,1377.0
2388,44,0-15 años,% Extranjeros,Hombres,2021,15.95
2389,44,0-15 años,% Extranjeros,Hombres,2020,15.61
2390,44,0-15 años,% Extranjeros,Hombres,2019,14.77
2391,44,0-15 años,% Extranjeros,Mujeres,2021,16.31
2392,44,0-15 años,% Extranjeros,Mujeres,2020,15.82
2393,44,0-15 años,% Extranjeros,Mujeres,2019,15.16
2394,44,16-64 años,Españoles,Hombres,2021,37885.0
2395,44,16-64 años,Españoles,Hombres,2020,37786.0
2396,44,16-64 años,Españoles,Hombres,2019,38046.0
2397,44,16-64 años,Españoles,Mujeres,2021,34312.0
2398,44,16-64 años,Españoles,Mujeres,2020,34320.0
2399,44,16-64 años,Españoles,Mujeres,2019,34531.0
2400,44,16-64 años,Extranjeros,Hombres,2021,6153.0
2401,44,16-64 años,Extranjeros,Hombres,2020,5948.0
2402,44,16-64 años,Extranjeros,Hombres,2019,5580.0
2403,44,16-64 años,Extranjeros,Mujeres,2021,5619.0
2404,44,16-64 años,Extranjeros,Mujeres,2020,5474.0
2405,44,16-64 años,Extranjeros,Mujeres,2019,5120.0
2406,44,16-64 años,% Extranjeros,Hombres,2021,13.97
2407,44,16-64 años,% Extranjeros,Hombres,2020,13.6
2408,44,16-64 años,% Extranjeros,Hombres,2019,12.79
2409,44,16-64 años,% Extranjeros,Mujeres,2021,14.07
2410,44,16-64 años,% Extranjeros,Mujeres,2020,13.76
2411,44,16-64 años,% Extranjeros,Mujeres,2019,12.91
2412,44,65 y más,Españoles,Hombres,2021,14610.0
2413,44,65 y más,Españoles,Hombres,2020,14614.0
2414,44,65 y más,Españoles,Hombres,2019,14679.0
2415,44,65 y más,Españoles,Mujeres,2021,16970.0
2416,44,65 y más,Españoles,Mujeres,2020,17106.0
2417,44,65 y más,Españoles,Mujeres,2019,17267.0
2418,44,65 y más,Extranjeros,Hombres,2021,215.0
2419,44,65 y más,Extranjeros,Hombres,2020,188.0
2420,44,65 y más,Extranjeros,Hombres,2019,161.0
2421,44,65 y más,Extranjeros,Mujeres,2021,266.0
2422,44,65 y más,Extranjeros,Mujeres,2020,240.0
2423,44,65 y más,Extranjeros,Mujeres,2019,210.0
2424,44,65 y más,% Extranjeros,Hombres,2021,1.45
2425,44,65 y más,% Extranjeros,Hombres,2020,1.27
2426,44,65 y más,% Extranjeros,Hombres,2019,1.08
2427,44,65 y más,% Extranjeros,Mujeres,2021,1.54
2428,44,65 y más,% Extranjeros,Mujeres,2020,1.38
2429,44,65 y más,% Extranjeros,Mujeres,2019,1.2
2430,45,0-15 años,Españoles,Hombres,2021,54801.0
2431,45,0-15 años,Españoles,Hombres,2020,55229.0
2432,45,0-15 años,Españoles,Hombres,2019,55482.0
2433,45,0-15 años,Españoles,Mujeres,2021,51450.0
2434,45,0-15 años,Españoles,Mujeres,2020,51833.0
2435,45,0-15 años,Españoles,Mujeres,2019,52258.0
2436,45,0-15 años,Extranjeros,Hombres,2021,7106.0
2437,45,0-15 años,Extranjeros,Hombres,2020,7064.0
2438,45,0-15 años,Extranjeros,Hombres,2019,6474.0
2439,45,0-15 años,Extranjeros,Mujeres,2021,6909.0
2440,45,0-15 años,Extranjeros,Mujeres,2020,6941.0
2441,45,0-15 años,Extranjeros,Mujeres,2019,6358.0
2442,45,0-15 años,% Extranjeros,Hombres,2021,11.48
2443,45,0-15 años,% Extranjeros,Hombres,2020,11.34
2444,45,0-15 años,% Extranjeros,Hombres,2019,10.45
2445,45,0-15 años,% Extranjeros,Mujeres,2021,11.84
2446,45,0-15 años,% Extranjeros,Mujeres,2020,11.81
2447,45,0-15 años,% Extranjeros,Mujeres,2019,10.85
2448,45,16-64 años,Españoles,Hombres,2021,208828.0
2449,45,16-64 años,Españoles,Hombres,2020,206365.0
2450,45,16-64 años,Españoles,Hombres,2019,205858.0
2451,45,16-64 años,Españoles,Mujeres,2021,196950.0
2452,45,16-64 años,Españoles,Mujeres,2020,194436.0
2453,45,16-64 años,Españoles,Mujeres,2019,193650.0
2454,45,16-64 años,Extranjeros,Hombres,2021,28317.0
2455,45,16-64 años,Extranjeros,Hombres,2020,27905.0
2456,45,16-64 años,Extranjeros,Hombres,2019,25329.0
2457,45,16-64 años,Extranjeros,Mujeres,2021,28052.0
2458,45,16-64 años,Extranjeros,Mujeres,2020,27657.0
2459,45,16-64 años,Extranjeros,Mujeres,2019,25059.0
2460,45,16-64 años,% Extranjeros,Hombres,2021,11.94
2461,45,16-64 años,% Extranjeros,Hombres,2020,11.91
2462,45,16-64 años,% Extranjeros,Hombres,2019,10.96
2463,45,16-64 años,% Extranjeros,Mujeres,2021,12.47
2464,45,16-64 años,% Extranjeros,Mujeres,2020,12.45
2465,45,16-64 años,% Extranjeros,Mujeres,2019,11.46
2466,45,65 y más,Españoles,Hombres,2021,56369.0
2467,45,65 y más,Españoles,Hombres,2020,56065.0
2468,45,65 y más,Españoles,Hombres,2019,55165.0
2469,45,65 y más,Españoles,Mujeres,2021,68005.0
2470,45,65 y más,Españoles,Mujeres,2020,67877.0
2471,45,65 y más,Españoles,Mujeres,2019,67205.0
2472,45,65 y más,Extranjeros,Hombres,2021,997.0
2473,45,65 y más,Extranjeros,Hombres,2020,920.0
2474,45,65 y más,Extranjeros,Hombres,2019,782.0
2475,45,65 y más,Extranjeros,Mujeres,2021,1619.0
2476,45,65 y más,Extranjeros,Mujeres,2020,1480.0
2477,45,65 y más,Extranjeros,Mujeres,2019,1224.0
2478,45,65 y más,% Extranjeros,Hombres,2021,1.74
2479,45,65 y más,% Extranjeros,Hombres,2020,1.61
2480,45,65 y más,% Extranjeros,Hombres,2019,1.4
2481,45,65 y más,% Extranjeros,Mujeres,2021,2.33
2482,45,65 y más,% Extranjeros,Mujeres,2020,2.13
2483,45,65 y más,% Extranjeros,Mujeres,2019,1.79
2484,46,0-15 años,Españoles,Hombres,2021,179771.0
2485,46,0-15 años,Españoles,Hombres,2020,183995.0
2486,46,0-15 años,Españoles,Hombres,2019,186796.0
2487,46,0-15 años,Españoles,Mujeres,2021,170230.0
2488,46,0-15 años,Españoles,Mujeres,2020,174142.0
2489,46,0-15 años,Españoles,Mujeres,2019,177232.0
2490,46,0-15 años,Extranjeros,Hombres,2021,23960.0
2491,46,0-15 años,Extranjeros,Hombres,2020,24119.0
2492,46,0-15 años,Extranjeros,Hombres,2019,22277.0
2493,46,0-15 años,Extranjeros,Mujeres,2021,21891.0
2494,46,0-15 años,Extranjeros,Mujeres,2020,22057.0
2495,46,0-15 años,Extranjeros,Mujeres,2019,20301.0
2496,46,0-15 años,% Extranjeros,Hombres,2021,11.76
2497,46,0-15 años,% Extranjeros,Hombres,2020,11.59
2498,46,0-15 años,% Extranjeros,Hombres,2019,10.66
2499,46,0-15 años,% Extranjeros,Mujeres,2021,11.39
2500,46,0-15 años,% Extranjeros,Mujeres,2020,11.24
2501,46,0-15 años,% Extranjeros,Mujeres,2019,10.28
2502,46,16-64 años,Españoles,Hombres,2021,735588.0
2503,46,16-64 años,Españoles,Hombres,2020,736065.0
2504,46,16-64 años,Españoles,Hombres,2019,735690.0
2505,46,16-64 años,Españoles,Mujeres,2021,728512.0
2506,46,16-64 años,Españoles,Mujeres,2020,729128.0
2507,46,16-64 años,Españoles,Mujeres,2019,728886.0
2508,46,16-64 años,Extranjeros,Hombres,2021,113864.0
2509,46,16-64 años,Extranjeros,Hombres,2020,113872.0
2510,46,16-64 años,Extranjeros,Hombres,2019,104223.0
2511,46,16-64 años,Extranjeros,Mujeres,2021,113251.0
2512,46,16-64 años,Extranjeros,Mujeres,2020,113059.0
2513,46,16-64 años,Extranjeros,Mujeres,2019,103610.0
2514,46,16-64 años,% Extranjeros,Hombres,2021,13.4
2515,46,16-64 años,% Extranjeros,Hombres,2020,13.4
2516,46,16-64 años,% Extranjeros,Hombres,2019,12.41
2517,46,16-64 años,% Extranjeros,Mujeres,2021,13.45
2518,46,16-64 años,% Extranjeros,Mujeres,2020,13.42
2519,46,16-64 años,% Extranjeros,Mujeres,2019,12.45
2520,46,65 y más,Españoles,Hombres,2021,207496.0
2521,46,65 y más,Españoles,Hombres,2020,204465.0
2522,46,65 y más,Españoles,Hombres,2019,201263.0
2523,46,65 y más,Españoles,Mujeres,2021,278667.0
2524,46,65 y más,Españoles,Mujeres,2020,275559.0
2525,46,65 y más,Españoles,Mujeres,2019,271409.0
2526,46,65 y más,Extranjeros,Hombres,2021,7282.0
2527,46,65 y más,Extranjeros,Hombres,2020,6950.0
2528,46,65 y más,Extranjeros,Hombres,2019,6101.0
2529,46,65 y más,Extranjeros,Mujeres,2021,8800.0
2530,46,65 y más,Extranjeros,Mujeres,2020,8464.0
2531,46,65 y más,Extranjeros,Mujeres,2019,7336.0
2532,46,65 y más,% Extranjeros,Hombres,2021,3.39
2533,46,65 y más,% Extranjeros,Hombres,2020,3.29
2534,46,65 y más,% Extranjeros,Hombres,2019,2.94
2535,46,65 y más,% Extranjeros,Mujeres,2021,3.06
2536,46,65 y más,% Extranjeros,Mujeres,2020,2.98
2537,46,65 y más,% Extranjeros,Mujeres,2019,2.63
2538,47,0-15 años,Españoles,Hombres,2021,34084.0
2539,47,0-15 años,Españoles,Hombres,2020,34841.0
2540,47,0-15 años,Españoles,Hombres,2019,35525.0
2541,47,0-15 años,Españoles,Mujeres,2021,32417.0
2542,47,0-15 años,Españoles,Mujeres,2020,33085.0
2543,47,0-15 años,Españoles,Mujeres,2019,33721.0
2544,47,0-15 años,Extranjeros,Hombres,2021,2424.0
2545,47,0-15 años,Extranjeros,Hombres,2020,2309.0
2546,47,0-15 años,Extranjeros,Hombres,2019,2141.0
2547,47,0-15 años,Extranjeros,Mujeres,2021,2379.0
2548,47,0-15 años,Extranjeros,Mujeres,2020,2271.0
2549,47,0-15 años,Extranjeros,Mujeres,2019,2034.0
2550,47,0-15 años,% Extranjeros,Hombres,2021,6.64
2551,47,0-15 años,% Extranjeros,Hombres,2020,6.22
2552,47,0-15 años,% Extranjeros,Hombres,2019,5.68
2553,47,0-15 años,% Extranjeros,Mujeres,2021,6.84
2554,47,0-15 años,% Extranjeros,Mujeres,2020,6.42
2555,47,0-15 años,% Extranjeros,Mujeres,2019,5.69
2556,47,16-64 años,Españoles,Hombres,2021,151311.0
2557,47,16-64 años,Españoles,Hombres,2020,152421.0
2558,47,16-64 años,Españoles,Hombres,2019,153472.0
2559,47,16-64 años,Españoles,Mujeres,2021,151343.0
2560,47,16-64 años,Españoles,Mujeres,2020,152535.0
2561,47,16-64 años,Españoles,Mujeres,2019,153661.0
2562,47,16-64 años,Extranjeros,Hombres,2021,11158.0
2563,47,16-64 años,Extranjeros,Hombres,2020,10644.0
2564,47,16-64 años,Extranjeros,Hombres,2019,9710.0
2565,47,16-64 años,Extranjeros,Mujeres,2021,11835.0
2566,47,16-64 años,Extranjeros,Mujeres,2020,11137.0
2567,47,16-64 años,Extranjeros,Mujeres,2019,10098.0
2568,47,16-64 años,% Extranjeros,Hombres,2021,6.87
2569,47,16-64 años,% Extranjeros,Hombres,2020,6.53
2570,47,16-64 años,% Extranjeros,Hombres,2019,5.95
2571,47,16-64 años,% Extranjeros,Mujeres,2021,7.25
2572,47,16-64 años,% Extranjeros,Mujeres,2020,6.8
2573,47,16-64 años,% Extranjeros,Mujeres,2019,6.17
2574,47,65 y más,Españoles,Hombres,2021,53412.0
2575,47,65 y más,Españoles,Hombres,2020,52915.0
2576,47,65 y más,Españoles,Hombres,2019,52018.0
2577,47,65 y más,Españoles,Mujeres,2021,67934.0
2578,47,65 y más,Españoles,Mujeres,2020,67530.0
2579,47,65 y más,Españoles,Mujeres,2019,66366.0
2580,47,65 y más,Extranjeros,Hombres,2021,454.0
2581,47,65 y más,Extranjeros,Hombres,2020,410.0
2582,47,65 y más,Extranjeros,Hombres,2019,350.0
2583,47,65 y más,Extranjeros,Mujeres,2021,610.0
2584,47,65 y más,Extranjeros,Mujeres,2020,551.0
2585,47,65 y más,Extranjeros,Mujeres,2019,450.0
2586,47,65 y más,% Extranjeros,Hombres,2021,0.84
2587,47,65 y más,% Extranjeros,Hombres,2020,0.77
2588,47,65 y más,% Extranjeros,Hombres,2019,0.67
2589,47,65 y más,% Extranjeros,Mujeres,2021,0.89
2590,47,65 y más,% Extranjeros,Mujeres,2020,0.81
2591,47,65 y más,% Extranjeros,Mujeres,2019,0.67
2592,49,0-15 años,Españoles,Hombres,2021,8129.0
2593,49,0-15 años,Españoles,Hombres,2020,8285.0
2594,49,0-15 años,Españoles,Hombres,2019,8461.0
2595,49,0-15 años,Españoles,Mujeres,2021,7583.0
2596,49,0-15 años,Españoles,Mujeres,2020,7806.0
2597,49,0-15 años,Españoles,Mujeres,2019,8036.0
2598,49,0-15 años,Extranjeros,Hombres,2021,529.0
2599,49,0-15 años,Extranjeros,Hombres,2020,515.0
2600,49,0-15 años,Extranjeros,Hombres,2019,478.0
2601,49,0-15 años,Extranjeros,Mujeres,2021,428.0
2602,49,0-15 años,Extranjeros,Mujeres,2020,442.0
2603,49,0-15 años,Extranjeros,Mujeres,2019,410.0
2604,49,0-15 años,% Extranjeros,Hombres,2021,6.11
2605,49,0-15 años,% Extranjeros,Hombres,2020,5.85
2606,49,0-15 años,% Extranjeros,Hombres,2019,5.35
2607,49,0-15 años,% Extranjeros,Mujeres,2021,5.34
2608,49,0-15 años,% Extranjeros,Mujeres,2020,5.36
2609,49,0-15 años,% Extranjeros,Mujeres,2019,4.85
2610,49,16-64 años,Españoles,Hombres,2021,48849.0
2611,49,16-64 años,Españoles,Hombres,2020,49542.0
2612,49,16-64 años,Españoles,Hombres,2019,50453.0
2613,49,16-64 años,Españoles,Mujeres,2021,45638.0
2614,49,16-64 años,Españoles,Mujeres,2020,46147.0
2615,49,16-64 años,Españoles,Mujeres,2019,46896.0
2616,49,16-64 años,Extranjeros,Hombres,2021,2305.0
2617,49,16-64 años,Extranjeros,Hombres,2020,2242.0
2618,49,16-64 años,Extranjeros,Hombres,2019,2192.0
2619,49,16-64 años,Extranjeros,Mujeres,2021,2610.0
2620,49,16-64 años,Extranjeros,Mujeres,2020,2559.0
2621,49,16-64 años,Extranjeros,Mujeres,2019,2409.0
2622,49,16-64 años,% Extranjeros,Hombres,2021,4.51
2623,49,16-64 años,% Extranjeros,Hombres,2020,4.33
2624,49,16-64 años,% Extranjeros,Hombres,2019,4.16
2625,49,16-64 años,% Extranjeros,Mujeres,2021,5.41
2626,49,16-64 años,% Extranjeros,Mujeres,2020,5.25
2627,49,16-64 años,% Extranjeros,Mujeres,2019,4.89
2628,49,65 y más,Españoles,Hombres,2021,23583.0
2629,49,65 y más,Españoles,Hombres,2020,23640.0
2630,49,65 y más,Españoles,Hombres,2019,23629.0
2631,49,65 y más,Españoles,Mujeres,2021,28697.0
2632,49,65 y más,Españoles,Mujeres,2020,29071.0
2633,49,65 y más,Españoles,Mujeres,2019,29282.0
2634,49,65 y más,Extranjeros,Hombres,2021,156.0
2635,49,65 y más,Extranjeros,Hombres,2020,145.0
2636,49,65 y más,Extranjeros,Hombres,2019,128.0
2637,49,65 y más,Extranjeros,Mujeres,2021,218.0
2638,49,65 y más,Extranjeros,Mujeres,2020,194.0
2639,49,65 y más,Extranjeros,Mujeres,2019,165.0
2640,49,65 y más,% Extranjeros,Hombres,2021,0.66
2641,49,65 y más,% Extranjeros,Hombres,2020,0.61
2642,49,65 y más,% Extranjeros,Hombres,2019,0.54
2643,49,65 y más,% Extranjeros,Mujeres,2021,0.75
2644,49,65 y más,% Extranjeros,Mujeres,2020,0.66
2645,49,65 y más,% Extranjeros,Mujeres,2019,0.56
2646,50,0-15 años,Españoles,Hombres,2021,63663.0
2647,50,0-15 años,Españoles,Hombres,2020,64843.0
2648,50,0-15 años,Españoles,Hombres,2019,65802.0
2649,50,0-15 años,Españoles,Mujeres,2021,59890.0
2650,50,0-15 años,Españoles,Mujeres,2020,61114.0
2651,50,0-15 años,Españoles,Mujeres,2019,62064.0
2652,50,0-15 años,Extranjeros,Hombres,2021,10222.0
2653,50,0-15 años,Extranjeros,Hombres,2020,10280.0
2654,50,0-15 años,Extranjeros,Hombres,2019,9681.0
2655,50,0-15 años,Extranjeros,Mujeres,2021,9663.0
2656,50,0-15 años,Extranjeros,Mujeres,2020,9718.0
2657,50,0-15 años,Extranjeros,Mujeres,2019,9112.0
2658,50,0-15 años,% Extranjeros,Hombres,2021,13.84
2659,50,0-15 años,% Extranjeros,Hombres,2020,13.68
2660,50,0-15 años,% Extranjeros,Hombres,2019,12.83
2661,50,0-15 años,% Extranjeros,Mujeres,2021,13.89
2662,50,0-15 años,% Extranjeros,Mujeres,2020,13.72
2663,50,0-15 años,% Extranjeros,Mujeres,2019,12.8
2664,50,16-64 años,Españoles,Hombres,2021,262950.0
2665,50,16-64 años,Españoles,Hombres,2020,264195.0
2666,50,16-64 años,Españoles,Hombres,2019,264922.0
2667,50,16-64 años,Españoles,Mujeres,2021,259156.0
2668,50,16-64 años,Españoles,Mujeres,2020,259882.0
2669,50,16-64 años,Españoles,Mujeres,2019,260723.0
2670,50,16-64 años,Extranjeros,Hombres,2021,47799.0
2671,50,16-64 años,Extranjeros,Hombres,2020,48081.0
2672,50,16-64 años,Extranjeros,Hombres,2019,44157.0
2673,50,16-64 años,Extranjeros,Mujeres,2021,46863.0
2674,50,16-64 años,Extranjeros,Mujeres,2020,47857.0
2675,50,16-64 años,Extranjeros,Mujeres,2019,44447.0
2676,50,16-64 años,% Extranjeros,Hombres,2021,15.38
2677,50,16-64 años,% Extranjeros,Hombres,2020,15.4
2678,50,16-64 años,% Extranjeros,Hombres,2019,14.29
2679,50,16-64 años,% Extranjeros,Mujeres,2021,15.31
2680,50,16-64 años,% Extranjeros,Mujeres,2020,15.55
2681,50,16-64 años,% Extranjeros,Mujeres,2019,14.56
2682,50,65 y más,Españoles,Hombres,2021,87204.0
2683,50,65 y más,Españoles,Hombres,2020,86793.0
2684,50,65 y más,Españoles,Hombres,2019,85803.0
2685,50,65 y más,Españoles,Mujeres,2021,116303.0
2686,50,65 y más,Españoles,Mujeres,2020,116234.0
2687,50,65 y más,Españoles,Mujeres,2019,115001.0
2688,50,65 y más,Extranjeros,Hombres,2021,1516.0
2689,50,65 y más,Extranjeros,Hombres,2020,1410.0
2690,50,65 y más,Extranjeros,Hombres,2019,1174.0
2691,50,65 y más,Extranjeros,Mujeres,2021,2223.0
2692,50,65 y más,Extranjeros,Mujeres,2020,2121.0
2693,50,65 y más,Extranjeros,Mujeres,2019,1807.0
2694,50,65 y más,% Extranjeros,Hombres,2021,1.71
2695,50,65 y más,% Extranjeros,Hombres,2020,1.6
2696,50,65 y más,% Extranjeros,Hombres,2019,1.35
2697,50,65 y más,% Extranjeros,Mujeres,2021,1.88
2698,50,65 y más,% Extranjeros,Mujeres,2020,1.79
2699,50,65 y más,% Extranjeros,Mujeres,2019,1.55
2700,51,0-15 años,Españoles,Hombres,2021,8428.0
2701,51,0-15 años,Españoles,Hombres,2020,8762.0
2702,51,0-15 años,Españoles,Hombres,2019,8974.0
2703,51,0-15 años,Españoles,Mujeres,2021,8152.0
2704,51,0-15 años,Españoles,Mujeres,2020,8445.0
2705,51,0-15 años,Españoles,Mujeres,2019,8614.0
2706,51,0-15 años,Extranjeros,Hombres,2021,381.0
2707,51,0-15 años,Extranjeros,Hombres,2020,442.0
2708,51,0-15 años,Extranjeros,Hombres,2019,510.0
2709,51,0-15 años,Extranjeros,Mujeres,2021,346.0
2710,51,0-15 años,Extranjeros,Mujeres,2020,395.0
2711,51,0-15 años,Extranjeros,Mujeres,2019,446.0
2712,51,0-15 años,% Extranjeros,Hombres,2021,4.33
2713,51,0-15 años,% Extranjeros,Hombres,2020,4.8
2714,51,0-15 años,% Extranjeros,Hombres,2019,5.38
2715,51,0-15 años,% Extranjeros,Mujeres,2021,4.07
2716,51,0-15 años,% Extranjeros,Mujeres,2020,4.47
2717,51,0-15 años,% Extranjeros,Mujeres,2019,4.92
2718,51,16-64 años,Españoles,Hombres,2021,26687.0
2719,51,16-64 años,Españoles,Hombres,2020,26585.0
2720,51,16-64 años,Españoles,Hombres,2019,26807.0
2721,51,16-64 años,Españoles,Mujeres,2021,24886.0
2722,51,16-64 años,Españoles,Mujeres,2020,24883.0
2723,51,16-64 años,Españoles,Mujeres,2019,24972.0
2724,51,16-64 años,Extranjeros,Hombres,2021,2066.0
2725,51,16-64 años,Extranjeros,Hombres,2020,2222.0
2726,51,16-64 años,Extranjeros,Hombres,2019,2216.0
2727,51,16-64 años,Extranjeros,Mujeres,2021,2259.0
2728,51,16-64 años,Extranjeros,Mujeres,2020,2324.0
2729,51,16-64 años,Extranjeros,Mujeres,2019,2309.0
2730,51,16-64 años,% Extranjeros,Hombres,2021,7.19
2731,51,16-64 años,% Extranjeros,Hombres,2020,7.71
2732,51,16-64 años,% Extranjeros,Hombres,2019,7.64
2733,51,16-64 años,% Extranjeros,Mujeres,2021,8.32
2734,51,16-64 años,% Extranjeros,Mujeres,2020,8.54
2735,51,16-64 años,% Extranjeros,Mujeres,2019,8.46
2736,51,65 y más,Españoles,Hombres,2021,4494.0
2737,51,65 y más,Españoles,Hombres,2020,4373.0
2738,51,65 y más,Españoles,Hombres,2019,4247.0
2739,51,65 y más,Españoles,Mujeres,2021,5503.0
2740,51,65 y más,Españoles,Mujeres,2020,5449.0
2741,51,65 y más,Españoles,Mujeres,2019,5371.0
2742,51,65 y más,Extranjeros,Hombres,2021,152.0
2743,51,65 y más,Extranjeros,Hombres,2020,158.0
2744,51,65 y más,Extranjeros,Hombres,2019,158.0
2745,51,65 y más,Extranjeros,Mujeres,2021,163.0
2746,51,65 y más,Extranjeros,Mujeres,2020,164.0
2747,51,65 y más,Extranjeros,Mujeres,2019,153.0
2748,51,65 y más,% Extranjeros,Hombres,2021,3.27
2749,51,65 y más,% Extranjeros,Hombres,2020,3.49
2750,51,65 y más,% Extranjeros,Hombres,2019,3.59
2751,51,65 y más,% Extranjeros,Mujeres,2021,2.88
2752,51,65 y más,% Extranjeros,Mujeres,2020,2.92
2753,51,65 y más,% Extranjeros,Mujeres,2019,2.77
2754,52,0-15 años,Españoles,Hombres,2021,9033.0
2755,52,0-15 años,Españoles,Hombres,2020,9090.0
2756,52,0-15 años,Españoles,Hombres,2019,9100.0
2757,52,0-15 años,Españoles,Mujeres,2021,8666.0
2758,52,0-15 años,Españoles,Mujeres,2020,8716.0
2759,52,0-15 años,Españoles,Mujeres,2019,8702.0
2760,52,0-15 años,Extranjeros,Hombres,2021,1405.0
2761,52,0-15 años,Extranjeros,Hombres,2020,1628.0
2762,52,0-15 años,Extranjeros,Hombres,2019,1656.0
2763,52,0-15 años,Extranjeros,Mujeres,2021,1291.0
2764,52,0-15 años,Extranjeros,Mujeres,2020,1464.0
2765,52,0-15 años,Extranjeros,Mujeres,2019,1468.0
2766,52,0-15 años,% Extranjeros,Hombres,2021,13.46
2767,52,0-15 años,% Extranjeros,Hombres,2020,15.19
2768,52,0-15 años,% Extranjeros,Hombres,2019,15.4
2769,52,0-15 años,% Extranjeros,Mujeres,2021,12.97
2770,52,0-15 años,% Extranjeros,Mujeres,2020,14.38
2771,52,0-15 años,% Extranjeros,Mujeres,2019,14.43
2772,52,16-64 años,Españoles,Hombres,2021,24646.0
2773,52,16-64 años,Españoles,Hombres,2020,24775.0
2774,52,16-64 años,Españoles,Hombres,2019,24709.0
2775,52,16-64 años,Españoles,Mujeres,2021,22897.0
2776,52,16-64 años,Españoles,Mujeres,2020,22859.0
2777,52,16-64 años,Españoles,Mujeres,2019,22699.0
2778,52,16-64 años,Extranjeros,Hombres,2021,4323.0
2779,52,16-64 años,Extranjeros,Hombres,2020,4553.0
2780,52,16-64 años,Extranjeros,Hombres,2019,4497.0
